"order_id","order_date","customer_id","shipping_method_id","dest_address_id"
2037,"2023-10-10 23:00:27",1182,0,804
2038,"2024-03-30 14:46:06",1182,0,914
2039,"2023-09-17 20:58:43",1183,3,126
2040,"2023-07-02 10:22:35",1183,0,195
2041,"2023-08-02 13:25:19",1184,2,401
2042,"2023-06-24 16:25:37",1184,3,670
2043,"2023-10-21 05:06:32",1185,1,175
2044,"2024-01-15 14:21:44",1185,3,695
2045,"2023-09-05 22:06:04",1186,0,677
2046,"2023-07-09 22:54:24",1187,3,127
2047,"2024-05-01 05:29:37",1188,1,412
2048,"2023-08-24 01:53:55",1189,0,429
2049,"2023-07-20 00:08:33",1190,3,188
2050,"2023-06-23 19:21:40",1190,1,305
2051,"2023-11-08 17:35:55",1190,2,422
2052,"2023-11-11 06:51:42",1191,1,377
2053,"2023-12-24 01:19:54",1191,1,752
2054,"2023-08-20 00:55:54",1191,2,940
2055,"2023-09-16 06:25:45",1192,1,234
2056,"2024-06-01 20:01:24",1193,1,224
2057,"2023-06-24 11:03:27",1193,1,319
2058,"2023-09-25 04:58:50",1194,3,926
2059,"2023-09-27 02:04:05",1196,0,157
2060,"2023-09-25 08:26:55",1197,0,81
2061,"2023-08-02 12:11:26",1197,0,574
2062,"2023-08-26 14:19:16",1197,1,608
2063,"2023-09-04 00:34:52",1198,3,871
2064,"2023-12-15 03:57:20",1198,0,877
2065,"2024-05-16 22:14:59",1199,1,420
2066,"2023-08-31 21:13:40",1201,2,471
2067,"2024-02-16 15:56:29",1202,2,114
2068,"2023-12-12 12:40:51",1203,1,841
2069,"2023-07-21 14:16:13",1204,2,572
2070,"2023-07-20 04:35:01",1207,2,753
2071,"2023-12-13 13:13:50",1208,2,881
2072,"2024-03-22 01:41:18",1209,0,254
2073,"2023-11-21 14:21:32",1210,3,712
2074,"2023-08-10 11:58:11",1211,0,868
2075,"2023-06-28 18:44:48",1212,0,248
2076,"2024-05-23 23:43:50",1212,3,503
2077,"2023-11-29 18:13:14",1213,1,492
2078,"2023-12-18 18:41:40",1214,3,171
2079,"2023-11-01 01:39:05",1215,2,815
2080,"2024-05-13 21:20:49",1215,1,816
2081,"2024-01-16 04:09:09",1215,3,821
2082,"2023-07-09 04:56:31",1216,3,320
2083,"2023-07-20 06:51:43",1217,0,444
2084,"2024-02-24 13:11:06",1217,0,544
2085,"2024-04-25 19:18:24",1217,3,552
2086,"2023-11-25 14:17:41",1217,0,968
2087,"2023-06-29 13:44:15",1218,0,206
2088,"2023-12-31 21:24:55",1219,2,505
2089,"2023-09-27 08:41:16",1220,3,470
2090,"2024-01-14 14:20:36",1220,3,999
2091,"2023-11-20 23:17:31",1221,3,27
2092,"2023-11-24 22:13:30",1221,3,463
2093,"2024-05-27 21:28:47",1222,1,152
2094,"2024-03-23 07:31:17",1222,2,291
2095,"2024-04-12 18:48:40",1223,0,960
2096,"2024-04-09 12:54:11",1224,1,324
2097,"2023-07-29 00:30:28",1224,0,372
2098,"2023-08-14 17:47:07",1224,1,558
2099,"2023-10-10 13:09:08",1224,2,936
2100,"2024-01-04 09:19:56",1225,1,671
2101,"2024-02-21 15:57:32",1225,2,836
2102,"2024-03-27 20:08:18",1225,3,955
2103,"2024-02-08 15:54:19",1226,2,904
2104,"2024-02-12 01:02:31",1227,2,509
2105,"2023-07-15 07:13:31",1227,3,692
2106,"2024-01-26 06:41:39",1228,1,172
2107,"2023-10-30 17:28:49",1229,1,117
2108,"2024-05-20 14:10:45",1229,0,175
2109,"2023-08-27 20:54:42",1231,2,322
2110,"2023-12-28 12:41:49",1231,1,734
2111,"2023-10-20 21:13:26",1232,1,757
2112,"2023-07-08 18:22:07",1233,2,610
2113,"2023-07-07 08:35:41",1235,2,256
2114,"2024-01-25 09:17:35",1236,2,773
2115,"2024-03-15 11:04:14",1237,2,803
2116,"2023-09-21 08:20:49",1237,0,813
2117,"2024-04-16 00:57:36",1238,0,713
2118,"2023-12-24 17:58:46",1238,3,892
2119,"2023-10-27 01:20:06",1239,1,870
2120,"2024-04-30 23:45:50",1240,1,144
2121,"2024-03-09 14:06:04",1240,0,207
2122,"2023-07-01 21:01:29",1241,0,24
2123,"2023-12-15 00:06:57",1241,1,534
2124,"2023-06-25 18:09:59",1242,1,829
2125,"2024-04-11 18:00:36",1243,0,882
2126,"2023-08-31 04:00:07",1244,2,837
2127,"2024-04-09 12:36:11",1245,2,900
2128,"2024-06-01 21:23:11",1246,3,749
2129,"2023-07-12 20:56:38",1247,1,71
2130,"2024-03-10 12:19:11",1247,0,284
2131,"2023-12-12 14:52:38",1248,0,212
2132,"2023-12-16 06:16:16",1249,3,535
2133,"2023-07-05 01:02:13",1249,3,660
2134,"2023-09-26 04:29:47",1250,0,106
2135,"2023-12-22 15:37:05",1250,1,451
2136,"2023-11-01 23:50:30",1251,1,299
2137,"2023-12-05 15:44:00",1251,2,566
2138,"2024-01-27 21:59:05",1253,1,218
2139,"2023-06-27 08:56:08",1253,3,664
2140,"2023-10-21 16:38:50",1254,1,523
2141,"2023-10-29 16:13:14",1254,0,741
2142,"2024-01-18 02:20:23",1254,0,798
2143,"2023-08-01 11:50:43",1255,1,724
2144,"2023-12-21 07:22:39",1256,3,72
2145,"2023-08-30 23:15:30",1256,2,632
2146,"2024-02-13 20:04:33",1257,1,621
2147,"2024-05-12 22:08:27",1260,2,128
2148,"2024-01-06 14:09:40",1260,3,556
2149,"2023-12-13 12:22:54",1261,3,174
2150,"2023-11-01 15:09:20",1261,3,543
2151,"2024-01-28 10:14:38",1262,1,409
2152,"2023-12-04 21:37:16",1262,2,443
2153,"2024-04-03 08:04:46",1262,1,908
2154,"2023-07-15 18:26:37",1263,0,357
2155,"2024-02-24 06:59:18",1263,3,685
2156,"2023-08-17 18:57:22",1264,0,37
2157,"2023-10-29 16:12:32",1264,1,644
2158,"2023-10-24 07:41:21",1265,1,41
2159,"2023-12-08 13:55:30",1266,1,385
2160,"2023-07-13 11:33:03",1267,1,830
2161,"2024-02-08 11:08:11",1268,3,167
2162,"2023-10-21 20:36:57",1268,0,178
2163,"2024-02-08 03:57:47",1268,3,676
2164,"2023-08-03 21:46:07",1268,2,903
2165,"2024-03-17 08:56:38",1269,3,302
2166,"2023-12-27 13:39:06",1269,1,460
2167,"2023-06-29 10:36:10",1270,3,269
2168,"2024-01-16 21:48:00",1270,3,981
2169,"2024-01-29 14:50:12",1271,1,220
2170,"2023-12-18 15:38:41",1271,1,653
2171,"2024-06-14 19:57:16",1272,1,353
2172,"2024-06-15 17:40:29",1273,1,222
2173,"2023-06-30 04:49:34",1274,1,588
2174,"2024-02-09 01:35:03",1274,1,614
2175,"2023-10-01 10:48:44",1274,2,925
2176,"2024-03-22 18:17:55",1276,3,3
2177,"2023-12-12 15:49:26",1276,0,322
2178,"2023-12-17 03:15:01",1277,1,295
2179,"2023-08-20 20:23:45",1277,0,752
2180,"2023-08-19 02:47:38",1278,2,300
2181,"2023-08-14 21:29:29",1279,2,358
2182,"2024-06-03 16:53:07",1279,1,526
2183,"2023-09-13 17:36:32",1280,2,293
2184,"2023-11-08 23:46:33",1281,2,124
2185,"2024-06-16 05:17:00",1281,3,483
2186,"2023-06-27 09:20:58",1282,1,120
2187,"2024-05-27 01:57:39",1283,3,789
2188,"2024-02-13 07:30:10",1284,1,125
2189,"2024-05-07 13:32:10",1285,0,166
2190,"2023-08-07 23:32:04",1285,0,663
2191,"2024-05-12 00:11:52",1285,2,906
2192,"2024-04-18 13:31:16",1286,1,685
2193,"2023-08-22 16:51:46",1287,1,209
2194,"2024-02-05 18:54:59",1287,0,501
2195,"2024-05-16 21:28:11",1288,1,702
2196,"2023-08-13 08:27:43",1289,0,936
2197,"2023-10-14 21:17:35",1290,2,242
2198,"2023-07-12 04:44:27",1290,2,556
2199,"2023-07-07 00:57:48",1291,0,201
2200,"2024-03-16 13:35:25",1291,2,421
2201,"2024-06-19 19:42:18",1292,2,484
2202,"2023-08-15 00:08:32",1292,1,854
2203,"2023-08-05 15:15:50",1293,1,544
2204,"2023-07-17 21:05:43",1294,0,607
2205,"2023-09-09 21:43:41",1295,1,100
2206,"2023-12-26 08:20:58",1295,3,607
2207,"2023-11-08 03:25:40",1296,1,703
2208,"2024-03-27 01:11:02",1297,3,266
2209,"2024-01-01 14:43:30",1298,1,434
2210,"2023-09-28 09:22:05",1298,0,524
2211,"2024-02-19 06:08:52",1299,3,154
2212,"2024-04-29 10:16:40",1299,0,706
2213,"2023-12-28 16:02:54",1300,1,482
2214,"2023-10-27 14:44:13",1301,3,259
2215,"2023-09-09 08:23:56",1302,0,153
2216,"2024-03-16 12:23:35",1302,2,880
2217,"2024-02-21 02:03:26",1303,3,630
2218,"2023-09-15 13:50:39",1303,3,900
2219,"2023-12-02 22:44:19",1304,0,297
2220,"2023-09-09 20:03:16",1304,0,738
2221,"2023-11-16 00:18:24",1305,1,559
2222,"2024-05-30 13:50:34",1305,1,959
2223,"2024-05-23 15:12:06",1306,3,236
2224,"2024-04-14 22:24:35",1306,0,328
2225,"2024-01-23 10:26:04",1306,3,972
2226,"2023-10-01 04:57:50",1307,1,984
2227,"2023-09-05 19:25:35",1309,3,15
2228,"2023-10-08 14:26:05",1309,2,39
2229,"2024-05-16 19:50:07",1309,3,411
2230,"2024-05-03 11:32:40",1310,0,571
2231,"2024-03-27 07:32:49",1310,0,596
2232,"2023-08-26 01:18:09",1310,2,615
2233,"2024-02-10 00:14:21",1311,0,720
2234,"2023-08-08 07:56:00",1311,1,976
2235,"2024-04-09 11:20:56",1312,1,502
2236,"2023-08-13 06:03:12",1313,3,860
2237,"2023-11-15 12:15:17",1314,2,541
2238,"2023-12-31 11:30:20",1315,3,623
2239,"2023-10-08 01:41:12",1315,2,949
2240,"2024-04-04 13:47:43",1316,1,611
2241,"2024-06-03 22:43:15",1316,2,998
2242,"2024-02-01 02:36:41",1317,3,511
2243,"2024-01-24 20:36:31",1317,0,774
2244,"2023-12-23 20:20:26",1318,3,2
2245,"2024-06-04 05:12:23",1318,2,536
2246,"2024-04-15 17:04:35",1318,1,609
2247,"2023-12-22 06:05:59",1319,1,133
2248,"2024-02-27 00:43:19",1319,0,482
2249,"2024-02-13 09:52:02",1319,2,577
2250,"2023-07-18 22:18:22",1319,0,881
2251,"2023-10-07 00:14:52",1320,1,215
2252,"2023-09-27 09:46:55",1320,1,359
2253,"2024-03-15 22:25:48",1320,1,843
2254,"2023-06-29 14:58:50",1321,0,771
2255,"2023-12-16 21:29:58",1321,0,910
2256,"2023-11-27 09:12:37",1322,0,707
2257,"2023-08-25 06:26:06",1323,1,708
2258,"2023-10-29 16:32:27",1325,0,716
2259,"2024-06-14 23:44:22",1326,1,347
2260,"2024-04-19 08:08:00",1328,1,931
2261,"2023-09-06 14:04:43",1329,2,963
2262,"2023-07-20 14:57:41",1331,1,289
2263,"2024-06-12 13:27:40",1332,0,132
2264,"2023-12-24 13:18:50",1332,2,583
2265,"2023-12-25 12:22:50",1334,3,251
2266,"2023-11-13 20:28:00",1335,0,506
2267,"2023-10-10 14:46:08",1336,3,97
2268,"2023-08-17 12:44:55",1336,3,387
2269,"2023-06-23 16:27:08",1337,0,230
2270,"2023-07-07 04:00:28",1337,0,312
2271,"2023-08-30 16:01:42",1337,0,941
2272,"2023-10-15 11:08:30",1338,0,418
2273,"2023-10-31 18:36:15",1339,0,243
2274,"2023-11-23 12:03:48",1342,2,337
2275,"2023-11-10 05:21:14",1342,3,500
2276,"2023-06-27 16:45:30",1344,0,243
2277,"2024-02-04 19:49:43",1344,2,421
2278,"2023-10-21 03:32:47",1345,3,163
2279,"2023-10-31 10:40:06",1346,2,718
2280,"2023-07-22 04:03:37",1347,2,798
2281,"2023-09-30 07:35:34",1348,1,515
2282,"2023-11-24 08:22:56",1348,2,887
2283,"2024-01-28 13:45:20",1349,1,615
2284,"2023-12-29 22:52:04",1350,1,838
2285,"2024-01-20 09:42:27",1352,2,566
2286,"2023-07-13 13:09:50",1352,2,812
2287,"2023-11-15 09:46:59",1356,0,143
2288,"2023-08-02 00:18:43",1357,0,952
2289,"2023-10-19 10:19:30",1358,3,245
2290,"2023-09-11 01:16:57",1358,0,268
2291,"2024-04-14 03:23:06",1360,2,462
2292,"2024-01-29 18:59:13",1360,3,493
2293,"2024-01-15 08:31:11",1361,2,80
2294,"2023-10-07 03:38:52",1361,2,451
2295,"2023-10-16 14:18:38",1361,0,843
2296,"2023-10-02 19:16:08",1361,2,898
2297,"2023-09-16 21:29:26",1362,3,461
2298,"2023-07-09 01:40:23",1362,2,832
2299,"2024-06-04 17:45:28",1362,0,967
2300,"2023-06-28 07:00:08",1363,2,253
2301,"2023-07-28 05:11:17",1364,2,21
2302,"2023-11-19 09:08:15",1364,2,700
2303,"2023-09-28 08:39:17",1365,3,102
2304,"2023-08-30 13:36:52",1365,1,817
2305,"2023-08-22 17:29:43",1366,2,85
2306,"2023-08-21 18:04:08",1366,1,853
2307,"2024-04-30 18:50:07",1367,3,771
2308,"2023-11-03 19:12:01",1367,0,939
2309,"2023-07-29 06:49:15",1368,3,293
2310,"2024-05-23 18:00:57",1368,1,641
2311,"2023-08-11 04:05:46",1369,2,95
2312,"2023-07-15 20:01:28",1370,0,116
2313,"2024-02-10 23:54:11",1372,0,465
2314,"2023-08-02 20:19:41",1372,0,692
2315,"2023-10-11 03:27:43",1373,2,524
2316,"2023-11-26 22:11:18",1374,0,712
2317,"2024-03-09 23:40:56",1375,2,129
2318,"2024-04-18 17:02:07",1375,0,398
2319,"2023-07-07 09:17:50",1376,2,459
2320,"2023-08-13 19:29:51",1376,3,496
2321,"2023-12-05 23:15:25",1377,3,162
2322,"2023-07-16 00:10:59",1377,2,780
2323,"2023-12-12 08:00:38",1379,0,204
2324,"2024-01-03 08:44:17",1379,1,766
2325,"2023-11-14 08:16:48",1381,0,301
2326,"2024-02-19 21:21:08",1381,2,670
2327,"2024-04-08 09:02:50",1382,1,1
2328,"2023-11-18 14:06:51",1382,0,76
2329,"2024-06-12 09:35:07",1383,2,545
2330,"2024-04-08 16:14:14",1383,2,647
2331,"2023-12-28 15:29:14",1385,0,323
2332,"2024-02-24 23:07:37",1385,2,833
2333,"2024-01-07 05:38:14",1386,0,146
2334,"2023-10-20 12:58:28",1386,3,766
2335,"2024-04-11 11:11:22",1386,2,886
2336,"2023-07-21 14:08:56",1387,2,158
2337,"2023-09-05 11:30:28",1388,0,276
2338,"2023-12-23 04:25:08",1388,0,422
2339,"2024-03-21 10:50:39",1388,2,835
2340,"2024-03-24 03:29:16",1390,3,180
2341,"2024-02-24 14:25:36",1390,2,924
2342,"2023-07-14 12:01:27",1391,3,700
2343,"2023-11-01 12:24:57",1391,3,957
2344,"2023-11-22 14:26:12",1392,0,356
2345,"2024-01-10 18:24:16",1392,0,673
2346,"2024-05-14 16:18:39",1393,3,665
2347,"2023-12-17 19:41:52",1394,1,154
2348,"2024-05-05 07:33:22",1395,1,99
2349,"2024-05-18 04:29:17",1395,2,628
2350,"2023-07-19 07:43:49",1395,2,929
2351,"2024-02-19 22:50:02",1396,1,272
2352,"2024-02-21 11:26:25",1396,3,302
2353,"2024-03-28 04:23:46",1397,2,231
2354,"2024-06-15 08:59:32",1397,1,534
2355,"2023-11-25 20:18:38",1397,3,656
2356,"2024-02-25 19:57:35",1397,0,823
2357,"2024-03-07 11:22:48",1398,3,105
2358,"2024-02-25 18:15:13",1399,0,175
2359,"2024-02-04 23:32:47",1400,3,243
2360,"2024-01-03 12:16:28",1400,2,897
2361,"2024-01-30 04:02:18",1402,2,590
2362,"2024-01-27 03:18:39",1403,0,198
2363,"2023-10-02 18:47:43",1403,3,553
2364,"2024-05-13 13:38:44",1403,2,626
2365,"2023-10-20 16:08:21",1404,2,412
2366,"2024-03-21 20:59:08",1404,3,613
2367,"2023-10-09 13:47:24",1405,3,253
2368,"2024-06-07 21:58:44",1405,1,534
2369,"2023-11-17 04:00:50",1406,0,290
2370,"2023-12-17 23:11:01",1406,2,487
2371,"2024-06-07 13:21:22",1407,0,538
2372,"2023-07-24 20:12:25",1407,3,846
2373,"2024-04-21 19:03:11",1408,2,646
2374,"2024-03-05 01:20:43",1409,0,46
2375,"2024-03-11 11:36:28",1409,0,780
2376,"2023-07-19 00:35:55",1410,2,863
2377,"2024-05-09 01:23:09",1412,2,279
2378,"2023-11-05 04:45:47",1413,1,232
2379,"2024-04-08 13:03:07",1413,0,569
2380,"2024-03-17 17:17:54",1413,2,666
2381,"2024-02-08 14:42:11",1414,0,922
2382,"2023-07-24 05:24:34",1415,2,74
2383,"2023-08-21 19:47:52",1415,2,540
2384,"2023-08-14 23:13:40",1415,1,971
2385,"2023-06-25 03:47:45",1416,0,660
2386,"2023-11-05 19:30:31",1416,3,944
2387,"2024-04-12 09:25:38",1417,2,769
2388,"2024-02-05 07:08:01",1417,1,803
2389,"2023-08-22 03:34:02",1418,3,487
2390,"2023-09-19 08:29:52",1419,2,115
2391,"2024-01-28 23:51:13",1420,3,858
2392,"2024-03-11 15:44:36",1421,2,810
2393,"2023-11-07 05:09:10",1421,2,859
2394,"2024-04-10 13:01:43",1423,3,282
2395,"2024-06-01 16:25:33",1425,0,338
2396,"2024-06-03 16:36:07",1425,2,917
2397,"2024-02-17 22:07:26",1426,2,373
2398,"2023-08-04 21:27:40",1427,2,194
2399,"2024-04-18 07:33:31",1428,3,214
2400,"2023-10-10 09:00:18",1428,3,346
2401,"2023-12-22 12:47:37",1428,3,726
2402,"2023-07-31 06:02:19",1430,2,432
2403,"2024-03-22 21:54:23",1430,1,659
2404,"2024-03-09 20:34:13",1431,0,581
2405,"2024-02-19 12:19:56",1431,3,824
2406,"2024-04-05 21:18:40",1432,3,132
2407,"2023-11-25 04:06:10",1432,0,360
2408,"2023-08-18 15:04:32",1433,2,425
2409,"2023-09-23 22:50:46",1434,0,933
2410,"2023-11-12 17:10:56",1435,3,701
2411,"2023-09-12 01:27:02",1436,1,477
2412,"2024-04-27 15:36:45",1436,3,764
2413,"2024-03-02 08:44:29",1437,3,255
2414,"2023-07-11 07:53:44",1437,2,568
2415,"2023-11-22 00:53:05",1438,0,138
2416,"2023-11-13 02:25:51",1438,1,147
2417,"2024-06-12 11:55:40",1438,2,929
2418,"2024-05-08 12:34:27",1439,3,964
2419,"2024-01-25 15:56:32",1440,3,120
2420,"2024-04-05 09:27:59",1440,1,280
2421,"2023-09-09 04:57:39",1440,0,890
2422,"2024-03-20 12:00:27",1441,0,472
2423,"2024-02-25 17:59:27",1442,0,691
2424,"2024-06-07 04:17:52",1445,0,32
2425,"2023-12-11 09:52:44",1446,2,133
2426,"2024-06-18 01:11:27",1447,2,374
2427,"2024-02-24 08:23:52",1449,3,219
2428,"2024-04-25 10:53:41",1449,0,647
2429,"2023-10-16 13:30:28",1449,1,736
2430,"2023-07-24 15:18:24",1449,2,794
2431,"2023-08-09 19:33:26",1450,0,4
2432,"2024-01-09 09:46:50",1450,0,335
2433,"2023-12-13 12:53:54",1450,0,689
2434,"2024-04-01 02:52:48",1451,3,260
2435,"2023-11-08 08:49:38",1451,3,741
2436,"2024-01-24 15:13:48",1452,3,469
2437,"2023-10-09 21:05:07",1452,3,844
2438,"2023-10-27 01:19:20",1453,3,565
2439,"2024-01-09 06:22:46",1453,1,812
2440,"2023-06-28 15:37:49",1454,0,379
2441,"2024-05-06 01:53:42",1455,3,328
2442,"2024-06-13 15:58:33",1455,1,712
2443,"2024-04-07 23:34:02",1455,0,970
2444,"2023-08-01 18:23:45",1457,2,518
2445,"2023-09-16 15:05:03",1457,2,782
2446,"2024-03-15 02:43:31",1460,2,112
2447,"2024-01-08 15:38:44",1460,1,487
2448,"2024-02-02 11:46:19",1460,2,740
2449,"2024-01-05 06:41:31",1462,0,36
2450,"2024-04-29 07:41:10",1462,2,89
2451,"2024-04-21 12:03:58",1462,2,635
2452,"2024-04-29 11:51:43",1463,1,40
2453,"2023-12-16 13:01:04",1463,2,642
2454,"2023-12-17 12:32:00",1465,3,513
2455,"2023-06-21 07:27:41",1465,0,634
2456,"2024-03-22 08:08:24",1465,0,723
2457,"2024-06-02 11:42:24",1466,2,315
2458,"2024-04-10 01:52:24",1467,3,216
2459,"2024-03-19 19:10:54",1470,0,121
2460,"2024-05-26 00:44:01",1470,0,390
2461,"2023-09-16 03:36:27",1471,2,304
2462,"2023-09-02 12:34:25",1471,1,395
2463,"2023-06-28 14:52:39",1472,3,16
2464,"2024-05-11 03:30:48",1472,3,495
2465,"2024-01-08 03:40:18",1473,1,475
2466,"2023-12-16 09:12:58",1473,3,845
2467,"2024-04-18 18:30:50",1474,2,796
2468,"2024-02-03 05:26:06",1475,1,198
2469,"2023-12-21 13:36:31",1475,3,580
2470,"2024-05-04 08:46:52",1476,2,288
2471,"2023-10-27 09:49:38",1476,0,493
2472,"2024-04-19 16:33:43",1476,0,688
2473,"2023-08-16 20:31:18",1477,3,284
2474,"2023-10-19 18:12:23",1477,2,349
2475,"2024-03-21 10:53:04",1478,3,309
2476,"2024-06-13 02:45:19",1479,1,83
2477,"2023-07-05 21:02:05",1479,2,800
2478,"2023-10-30 15:35:24",1480,3,677
2479,"2024-06-07 10:36:58",1481,2,188
2480,"2024-04-09 04:06:45",1481,2,454
2481,"2023-08-02 13:10:14",1482,0,496
2482,"2024-06-03 20:45:36",1482,3,767
2483,"2024-01-22 18:57:35",1482,2,793
2484,"2023-07-16 01:22:20",1483,0,210
2485,"2024-01-13 00:06:30",1483,3,510
2486,"2023-10-28 17:11:01",1483,2,886
2487,"2023-09-01 10:36:39",1484,2,361
2488,"2024-01-19 03:21:25",1484,3,906
2489,"2023-09-05 11:07:18",1484,1,917
2490,"2024-01-14 22:35:21",1485,0,48
2491,"2023-10-14 07:33:52",1486,3,391
2492,"2024-03-30 00:22:27",1487,2,22
2493,"2023-11-06 10:13:26",1488,3,932
2494,"2024-03-09 11:39:50",1489,3,132
2495,"2023-12-06 14:24:08",1489,1,140
2496,"2023-12-04 04:46:16",1489,3,257
2497,"2023-08-24 21:57:14",1489,1,714
2498,"2024-01-31 05:41:31",1490,2,299
2499,"2024-03-06 17:55:30",1490,1,730
2500,"2024-06-14 05:48:30",1492,0,742
2501,"2023-07-20 03:59:17",2,0,312
2502,"2024-04-05 05:16:47",2,0,857
2503,"2023-11-22 19:40:56",3,0,763
2504,"2024-02-26 12:47:02",4,2,85
2505,"2024-01-05 11:08:38",4,1,180
2506,"2023-08-31 04:01:12",4,1,546
2507,"2024-03-23 02:03:33",5,2,13
2508,"2024-02-08 14:52:52",6,1,103
2509,"2024-05-24 18:52:31",6,2,232
2510,"2024-04-16 11:59:09",7,2,250
2511,"2024-01-25 19:22:11",7,3,682
2512,"2023-09-03 06:43:50",8,3,490
2513,"2023-08-25 13:51:51",8,1,644
2514,"2024-03-14 11:37:41",10,2,465
2515,"2024-04-23 00:54:52",11,2,463
2516,"2024-06-19 14:56:38",12,0,185
2517,"2024-01-29 11:29:47",12,2,214
2518,"2023-12-05 08:38:25",13,3,226
2519,"2023-09-21 10:01:36",13,1,448
2520,"2024-05-20 18:20:47",14,3,503
2521,"2023-08-17 16:08:14",14,2,925
2522,"2023-08-28 09:24:45",15,0,170
2523,"2024-04-29 00:50:02",16,1,235
2524,"2023-07-17 02:21:30",17,3,411
2525,"2024-03-12 20:44:59",18,0,161
2526,"2024-04-01 02:07:41",18,2,933
2527,"2024-06-09 08:39:45",18,2,987
2528,"2024-03-20 10:32:33",19,2,204
2529,"2023-12-31 22:06:19",19,1,946
2530,"2024-03-28 02:22:57",20,3,562
2531,"2024-02-20 04:18:11",20,1,801
2532,"2024-02-24 06:03:47",21,2,376
2533,"2023-09-26 11:22:37",21,1,482
2534,"2024-04-25 22:43:17",22,3,631
2535,"2024-02-06 13:02:09",23,0,632
2536,"2024-03-27 09:40:35",23,0,807
2537,"2023-11-23 05:52:57",25,2,205
2538,"2024-04-20 08:20:32",26,0,692
2539,"2024-03-30 18:47:22",26,1,997
2540,"2024-05-18 14:43:26",27,2,486
2541,"2024-01-06 14:10:57",27,2,604
2542,"2024-02-16 04:01:36",27,0,975
2543,"2023-08-13 09:23:11",28,1,439
2544,"2024-01-27 12:26:41",28,2,816
2545,"2023-11-17 04:42:01",29,2,380
2546,"2024-03-17 15:57:36",30,2,602
2547,"2024-02-15 10:42:40",30,2,978
2548,"2024-02-24 21:41:02",31,1,489
2549,"2024-02-06 03:38:31",32,0,52
2550,"2024-04-04 14:36:42",32,3,539
2551,"2024-03-29 10:48:07",32,2,735
2552,"2024-06-01 14:00:33",33,3,30
2553,"2023-11-16 14:33:25",33,0,417
2554,"2023-09-12 03:01:32",33,2,785
2555,"2023-10-09 11:24:26",34,1,961
2556,"2024-05-31 22:20:46",36,0,169
2557,"2023-09-23 02:06:15",38,2,695
2558,"2024-04-24 15:47:01",39,2,112
2559,"2024-01-19 19:45:30",40,2,33
2560,"2024-06-03 11:50:33",40,2,461
2561,"2024-03-17 09:45:54",41,0,183
2562,"2023-11-21 04:06:28",41,3,560
2563,"2024-01-11 00:52:44",42,1,390
2564,"2023-10-27 05:07:11",42,2,576
2565,"2023-12-19 11:09:13",43,1,157
2566,"2023-08-20 02:22:43",43,2,339
2567,"2023-12-31 00:28:41",43,3,630
2568,"2023-10-28 10:08:21",43,0,730
2569,"2023-09-19 02:57:16",44,1,25
2570,"2023-08-18 18:20:54",44,3,468
2571,"2023-09-12 04:35:50",45,0,51
2572,"2023-08-21 00:42:38",45,0,707
2573,"2023-07-22 16:56:42",45,0,851
2574,"2023-08-31 03:59:56",46,2,322
2575,"2024-05-22 11:22:30",46,2,531
2576,"2023-09-25 13:45:00",47,3,672
2577,"2023-12-16 00:53:20",47,0,901
2578,"2024-04-15 06:01:24",47,1,990
2579,"2023-07-31 01:30:01",48,2,688
2580,"2024-04-22 20:57:48",49,0,438
2581,"2023-12-10 18:02:43",49,1,814
2582,"2023-08-19 12:09:14",49,2,927
2583,"2024-01-20 00:54:40",50,2,224
2584,"2023-09-04 17:43:07",50,2,648
2585,"2023-09-06 14:03:17",51,0,601
2586,"2024-01-04 23:41:01",53,0,64
2587,"2024-02-06 08:11:51",53,0,729
2588,"2024-05-06 18:09:50",53,2,848
2589,"2024-03-16 16:12:10",54,3,486
2590,"2024-04-17 15:52:54",55,2,116
2591,"2023-11-29 21:34:08",55,1,434
2592,"2024-03-12 07:49:59",56,2,67
2593,"2023-08-06 14:51:41",56,0,857
2594,"2024-04-06 08:28:54",57,2,616
2595,"2024-03-13 04:51:00",59,0,323
2596,"2023-08-28 12:13:58",59,3,581
2597,"2023-09-25 15:05:56",59,0,742
2598,"2024-05-09 19:01:06",59,2,945
2599,"2023-08-29 11:10:14",60,0,385
2600,"2024-02-16 01:28:16",61,2,78
2601,"2024-04-27 03:03:52",61,3,311
2602,"2023-12-26 10:20:05",61,1,903
2603,"2023-07-15 14:20:30",63,1,242
2604,"2023-06-24 06:23:17",64,3,270
2605,"2024-03-16 00:30:39",64,2,543
2606,"2023-06-27 03:29:47",64,2,841
2607,"2023-09-22 07:49:27",66,3,923
2608,"2024-01-22 16:23:24",67,3,645
2609,"2023-11-17 11:23:14",67,2,899
2610,"2023-09-02 21:58:43",68,1,31
2611,"2024-02-22 23:42:58",68,0,441
2612,"2024-03-07 18:55:26",68,1,606
2613,"2024-02-24 08:55:08",68,0,614
2614,"2024-03-19 05:55:52",69,2,144
2615,"2024-02-19 14:46:52",70,1,8
2616,"2024-06-08 18:10:46",70,2,17
2617,"2024-02-23 17:31:28",70,3,112
2618,"2024-04-03 11:13:29",71,2,13
2619,"2024-05-15 19:28:14",71,1,665
2620,"2023-06-26 11:35:19",71,1,876
2621,"2024-02-20 22:56:01",72,1,102
2622,"2023-11-24 15:07:59",72,0,314
2623,"2023-11-14 23:40:28",73,3,955
